Player,Opponent Team,Venue,Avg Run,Avg Run WV,Strike Rate,Strike Rate WV,Economy,Economy WV,Wickets per Match,Wickets per Match WV,Bowling Avg,Bowling Avg WV,Win Percentage
RV Uthappa,Kolkata Knight Riders,Subrata Roy Sahara Stadium,19.5,20.214285714285715,88,114,16,16,0,0,65,65,42
RV Uthappa,Kolkata Knight Riders,Dr DY Patil Sports Academy,12.0,20.214285714285715,60,114,16,16,0,0,65,65,42
RV Uthappa,Kolkata Knight Riders,SuperSport Park,7.0,20.214285714285715,70,114,16,16,0,0,65,65,42
RV Uthappa,Kolkata Knight Riders,JSCA International Stadium Complex,25.0,20.214285714285715,119,114,16,16,0,0,65,65,42
RV Uthappa,Kolkata Knight Riders,Eden Gardens,24.666666666666668,20.214285714285715,102,114,16,16,0,0,65,65,42
RV Uthappa,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",28.0,20.214285714285715,121,114,16,16,0,0,65,65,42
RV Uthappa,Kolkata Knight Riders,M Chinnaswamy Stadium,50.0,20.214285714285715,217,114,16,16,0,0,65,65,42
RV Uthappa,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,31.0,31.0,206,206,16,16,0,0,65,65,100
RV Uthappa,Rajasthan Royals,Brabourne Stadium,14.0,22.529411764705884,155,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,Sheikh Zayed Stadium,0.0,22.529411764705884,0,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,Newlands,3.0,22.529411764705884,30,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,Sawai Mansingh Stadium,28.285714285714285,22.529411764705884,126,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,Subrata Roy Sahara Stadium,22.5,22.529411764705884,125,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,"Sardar Patel Stadium, Motera",65.0,22.529411764705884,125,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,Dr DY Patil Sports Academy,34.0,22.529411764705884,141,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,SuperSport Park,17.0,22.529411764705884,77,117,16,16,0,0,65,65,47
RV Uthappa,Rajasthan Royals,Eden Gardens,3.5,22.529411764705884,46,117,16,16,0,0,65,65,47
RV Uthappa,Delhi Daredevils,Dubai International Cricket Stadium,55.0,27.952380952380953,134,123,16,16,0,0,65,65,52
RV Uthappa,Delhi Daredevils,Feroz Shah Kotla,29.142857142857142,27.952380952380953,136,123,16,16,0,0,65,65,52
RV Uthappa,Delhi Daredevils,New Wanderers Stadium,1.0,27.952380952380953,20,123,16,16,0,0,65,65,52
RV Uthappa,Delhi Daredevils,Subrata Roy Sahara Stadium,42.0,27.952380952380953,106,123,16,16,0,0,65,65,52
RV Uthappa,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,37.0,27.952380952380953,108,123,16,16,0,0,65,65,52
RV Uthappa,Delhi Daredevils,Arun Jaitley Stadium,1.0,27.952380952380953,50,123,16,16,0,0,65,65,52
RV Uthappa,Delhi Daredevils,Dr DY Patil Sports Academy,13.0,27.952380952380953,83,123,16,16,0,0,65,65,52
