Player,Opponent Team,Venue,Match ID,Avg Run,Strike Rate,Economy,Bowling Avg,Wickets per Match
B Kumar,Chennai Super Kings,JSCA International Stadium Complex,734029,10,70,9.25,65,0.0
DW Steyn,Chennai Super Kings,JSCA International Stadium Complex,734029,10,70,10.75,65,0.0
R Ashwin,Sunrisers Hyderabad,JSCA International Stadium Complex,734029,10,70,7.25,65,0.0
SK Raina,Sunrisers Hyderabad,JSCA International Stadium Complex,734029,4.0,57,8.5,17.0,1.0
MM Sharma,Sunrisers Hyderabad,JSCA International Stadium Complex,734029,10,70,11.0,65,0.0
DR Smith,Sunrisers Hyderabad,JSCA International Stadium Complex,734029,47.0,167,16,65,0
DA Warner,Chennai Super Kings,JSCA International Stadium Complex,734029,90.0,195,16,65,0
S Nadeem,Mumbai Indians,Wankhede Stadium,734031,10,70,7.25,14.5,2.0
KA Pollard,Delhi Daredevils,Wankhede Stadium,734031,11.0,137,4.0,65,0.0
LMP Simmons,Delhi Daredevils,Wankhede Stadium,734031,35.0,129,16,65,0
JP Duminy,Mumbai Indians,Wankhede Stadium,734031,45.0,150,7.75,65,0.0
Harbhajan Singh,Delhi Daredevils,Wankhede Stadium,734031,2.0,66,7.5,30.0,1.0
KD Karthik,Mumbai Indians,Wankhede Stadium,734031,7.0,53,16,65,0
KP Pietersen,Mumbai Indians,Wankhede Stadium,734031,44.0,141,16,65,0
WD Parnell,Mumbai Indians,Wankhede Stadium,734031,10,70,6.5,13.0,2.0
AP Tare,Delhi Daredevils,Wankhede Stadium,734031,14.0,175,16,65,0
MEK Hussey,Delhi Daredevils,Wankhede Stadium,734031,56.0,169,16,65,0
JD Unadkat,Mumbai Indians,Wankhede Stadium,734031,10,70,12.5,12.5,2.0
PP Ojha,Delhi Daredevils,Wankhede Stadium,734031,2.0,100,8.25,65,0.0
S Gopal,Delhi Daredevils,Wankhede Stadium,734031,11.0,110,6.666666666666667,20.0,1.0
MK Tiwary,Mumbai Indians,Wankhede Stadium,734031,41.0,128,16,65,0
S Kaul,Mumbai Indians,Wankhede Stadium,734031,10,70,12.5,65,0.0
JJ Bumrah,Delhi Daredevils,Wankhede Stadium,734031,0.0,0,9.5,65,0.0
M Vijay,Mumbai Indians,Wankhede Stadium,734031,8.0,66,16,65,0
RG Sharma,Delhi Daredevils,Wankhede Stadium,734031,30.0,142,16,65,0
AT Rayudu,Delhi Daredevils,Wankhede Stadium,734031,2.0,66,16,65,0
Imran Tahir,Mumbai Indians,Wankhede Stadium,734031,10,70,9.25,9.25,4.0
M de Lange,Delhi Daredevils,Wankhede Stadium,734031,1.0,50,8.25,16.5,2.0
KM Jadhav,Mumbai Indians,Wankhede Stadium,734031,7.0,140,16,65,0
JP Faulkner,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,35.0,269,13.0,39.0,1.0
GJ Bailey,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,26.0,144,16,65,0
M Vohra,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,25.0,119,16,65,0
VS Malik,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,1.0,50,9.666666666666666,29.0,1.0
AR Patel,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,10,70,6.5,8.666666666666666,3.0
PV Tambe,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,10,70,9.5,65,0.0
SV Samson,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,30.0,103,16,65,0
SE Marsh,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,40.0,111,16,65,0
L Balaji,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,10,70,9.5,38.0,1.0
V Sehwag,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,18.0,200,16,65,0
Karanveer Singh,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,10,70,4.0,8.0,2.0
BE Hendricks,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,10,70,14.25,65,0.0
R Dhawan,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,10,70,6.5,13.0,2.0
AM Rahane,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,23.0,85,16,65,0
SR Watson,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,0.0,0,8.0,65,0.0
KK Nair,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,11.0,183,16,65,0
STR Binny,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,7.0,63,16,65,0
R Tewatia,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,16.0,123,6.0,12.0,2.0
BJ Hodge,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,31.0,163,16,65,0
DA Miller,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,29.0,145,16,65,0
WP Saha,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",734033,27.0,135,16,65,0
KK Cooper,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734033,2.0,100,8.25,65,0.0
R Ashwin,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,10,70,8.5,34.0,1.0
RR Rossouw,Chennai Super Kings,M Chinnaswamy Stadium,734035,1.0,25,16,65,0
MM Sharma,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,10,70,5.333333333333333,16.0,1.0
AB de Villiers,Chennai Super Kings,M Chinnaswamy Stadium,734035,10.0,166,16,65,0
DR Smith,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,34.0,200,16,65,0
S Badree,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,10,70,9.666666666666666,65,0.0
MS Dhoni,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,49.0,175,16,65,0
VH Zol,Chennai Super Kings,M Chinnaswamy Stadium,734035,13.0,108,16,65,0
V Kohli,Chennai Super Kings,M Chinnaswamy Stadium,734035,73.0,137,16,65,0
RA Jadeja,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,10,70,7.0,14.0,1.0
F du Plessis,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,54.0,122,16,65,0
YV Takawale,Chennai Super Kings,M Chinnaswamy Stadium,734035,19.0,111,16,65,0
R Rampaul,Chennai Super Kings,M Chinnaswamy Stadium,734035,10,70,10.5,21.0,1.0
S Rana,Chennai Super Kings,M Chinnaswamy Stadium,734035,5.0,83,7.0,65,0.0
YS Chahal,Chennai Super Kings,M Chinnaswamy Stadium,734035,10,70,6.0,65,0.0
A Nehra,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,10,70,8.5,11.333333333333334,3.0
SB Jakati,Chennai Super Kings,M Chinnaswamy Stadium,734035,10,70,10.25,65,0.0
MA Starc,Chennai Super Kings,M Chinnaswamy Stadium,734035,2.0,100,11.0,65,0.0
Yuvraj Singh,Chennai Super Kings,M Chinnaswamy Stadium,734035,25.0,104,8.5,34.0,1.0
SK Raina,Royal Challengers Bangalore,M Chinnaswamy Stadium,734035,18.0,100,6.75,65,0.0
DJG Sammy,Kolkata Knight Riders,Eden Gardens,734037,29.0,145,16,65,0
YK Pathan,Sunrisers Hyderabad,Eden Gardens,734037,72.0,327,16,65,0
RN ten Doeschate,Sunrisers Hyderabad,Eden Gardens,734037,0.0,0,7.0,7.0,1.0
KV Sharma,Kolkata Knight Riders,Eden Gardens,734037,5.0,250,9.75,7.8,5.0
RV Uthappa,Sunrisers Hyderabad,Eden Gardens,734037,41.0,136,16,65,0
M Morkel,Sunrisers Hyderabad,Eden Gardens,734037,10,70,9.0,36.0,1.0
SP Narine,Sunrisers Hyderabad,Eden Gardens,734037,10,70,5.25,65,0.0
Y Venugopal Rao,Kolkata Knight Riders,Eden Gardens,734037,27.0,100,16,65,0
MK Pandey,Sunrisers Hyderabad,Eden Gardens,734037,2.0,25,16,65,0
R Vinay Kumar,Sunrisers Hyderabad,Eden Gardens,734037,10,70,9.0,18.0,2.0
Parvez Rasool,Kolkata Knight Riders,Eden Gardens,734037,10,70,22.0,65,0.0
SA Yadav,Sunrisers Hyderabad,Eden Gardens,734037,12.0,200,16,65,0
JO Holder,Kolkata Knight Riders,Eden Gardens,734037,16.0,133,11.666666666666666,35.0,1.0
S Dhawan,Kolkata Knight Riders,Eden Gardens,734037,29.0,93,16,65,0
B Kumar,Kolkata Knight Riders,Eden Gardens,734037,10,70,7.333333333333333,65,0.0
DW Steyn,Kolkata Knight Riders,Eden Gardens,734037,10,70,10.75,65,0.0
G Gambhir,Sunrisers Hyderabad,Eden Gardens,734037,28.0,155,16,65,0
S Anirudha,Kolkata Knight Riders,Eden Gardens,734037,3.0,60,16,65,0
UT Yadav,Sunrisers Hyderabad,Eden Gardens,734037,10,70,11.333333333333334,65,0.0
Shakib Al Hasan,Sunrisers Hyderabad,Eden Gardens,734037,1.0,20,6.5,8.666666666666666,3.0
DA Warner,Kolkata Knight Riders,Eden Gardens,734037,4.0,133,16,65,0
NV Ojha,Kolkata Knight Riders,Eden Gardens,734037,26.0,108,16,65,0
JDS Neesham,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,12.0,60,18.0,65,0.0
Imran Tahir,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,4.0,100,8.0,32.0,1.0
DA Miller,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,47.0,127,16,65,0
KM Jadhav,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,0.0,0,16,65,0
S Nadeem,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,3.0,37,12.0,65,0.0
Mohammed Shami,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,0.0,0,9.0,27.0,1.0
GJ Bailey,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,1.0,100,16,65,0
M Vohra,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,47.0,117,16,65,0
JP Duminy,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,8.0,100,7.5,65,0.0
AR Patel,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,10,70,7.0,14.0,2.0
KD Karthik,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,13.0,185,16,65,0
KP Pietersen,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,58.0,141,16,65,0
JD Unadkat,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,0.0,0,1.5,3.0,1.0
GJ Maxwell,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,0.0,0,16,65,0
V Sehwag,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,9.0,112,16,65,0
MG Johnson,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,10,70,6.75,13.5,2.0
Karanveer Singh,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,10,70,5.5,11.0,2.0
P Awana,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,10,70,5.333333333333333,8.0,2.0
MK Tiwary,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,8.0,66,16,65,0
R Dhawan,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",734039,10,70,5.5,11.0,2.0
MA Agarwal,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",734039,2.0,40,16,65,0
PP Ojha,Rajasthan Royals,Wankhede Stadium,734041,10,70,7.75,65,0.0
DS Kulkarni,Mumbai Indians,Wankhede Stadium,734041,10,70,14.0,21.0,2.0
S Gopal,Rajasthan Royals,Wankhede Stadium,734041,10,70,12.0,36.0,1.0
JJ Bumrah,Rajasthan Royals,Wankhede Stadium,734041,10,70,7.5,30.0,1.0
SR Watson,Mumbai Indians,Wankhede Stadium,734041,8.0,44,16.5,65,0.0
CJ Anderson,Rajasthan Royals,Wankhede Stadium,734041,95.0,206,7.5,65,0.0
KK Nair,Mumbai Indians,Wankhede Stadium,734041,50.0,185,16,65,0
RG Sharma,Rajasthan Royals,Wankhede Stadium,734041,16.0,145,16,65,0
AT Rayudu,Rajasthan Royals,Wankhede Stadium,734041,30.0,272,16,65,0
BJ Hodge,Mumbai Indians,Wankhede Stadium,734041,29.0,181,16,65,0
KK Cooper,Mumbai Indians,Wankhede Stadium,734041,10,70,10.0,20.0,2.0
JP Faulkner,Mumbai Indians,Wankhede Stadium,734041,23.0,164,13.75,55.0,1.0
KA Pollard,Rajasthan Royals,Wankhede Stadium,734041,7.0,233,11.333333333333334,34.0,1.0
LMP Simmons,Rajasthan Royals,Wankhede Stadium,734041,12.0,150,16,65,0
Harbhajan Singh,Rajasthan Royals,Wankhede Stadium,734041,10,70,10.75,43.0,1.0
AP Tare,Rajasthan Royals,Wankhede Stadium,734041,6.0,600,16,65,0
PV Tambe,Mumbai Indians,Wankhede Stadium,734041,10,70,12.5,65,0.0
SV Samson,Mumbai Indians,Wankhede Stadium,734041,74.0,154,16,65,0
MEK Hussey,Rajasthan Royals,Wankhede Stadium,734041,22.0,183,16,65,0
UT Yadav,Kings XI Punjab,Eden Gardens,734043,10,70,3.5,4.666666666666667,3.0
GJ Bailey,Kolkata Knight Riders,Eden Gardens,734043,26.0,152,16,65,0
M Vohra,Kolkata Knight Riders,Eden Gardens,734043,26.0,136,16,65,0
PP Chawla,Kings XI Punjab,Eden Gardens,734043,17.0,188,6.0,24.0,1.0
Shakib Al Hasan,Kings XI Punjab,Eden Gardens,734043,18.0,100,10.75,21.5,2.0
AR Patel,Kolkata Knight Riders,Eden Gardens,734043,2.0,100,3.5,7.0,2.0
GJ Maxwell,Kolkata Knight Riders,Eden Gardens,734043,6.0,66,16,65,0
P Awana,Kolkata Knight Riders,Eden Gardens,734043,10,70,8.5,34.0,1.0
V Sehwag,Kolkata Knight Riders,Eden Gardens,734043,2.0,66,16,65,0
MG Johnson,Kolkata Knight Riders,Eden Gardens,734043,10.0,90,7.75,15.5,2.0
Karanveer Singh,Kolkata Knight Riders,Eden Gardens,734043,1.0,100,10.0,13.333333333333334,3.0
YK Pathan,Kings XI Punjab,Eden Gardens,734043,20.0,111,16,65,0
RN ten Doeschate,Kings XI Punjab,Eden Gardens,734043,17.0,170,16,65,0
RV Uthappa,Kings XI Punjab,Eden Gardens,734043,42.0,140,16,65,0
R Dhawan,Kolkata Knight Riders,Eden Gardens,734043,14.0,93,11.0,65,0.0
M Morkel,Kings XI Punjab,Eden Gardens,734043,10,70,6.0,12.0,2.0
SP Narine,Kings XI Punjab,Eden Gardens,734043,10,70,7.5,65,0.0
MK Pandey,Kings XI Punjab,Eden Gardens,734043,21.0,100,16,65,0
SA Yadav,Kings XI Punjab,Eden Gardens,734043,20.0,142,16,65,0
DA Miller,Kolkata Knight Riders,Eden Gardens,734043,8.0,66,16,65,0
WP Saha,Kolkata Knight Riders,Eden Gardens,734043,35.0,106,16,65,0
G Gambhir,Kings XI Punjab,Eden Gardens,734043,1.0,33,16,65,0
IC Pandey,Mumbai Indians,Brabourne Stadium,734045,10,70,9.0,65,0.0
MEK Hussey,Chennai Super Kings,Brabourne Stadium,734045,39.0,118,16,65,0
RA Jadeja,Mumbai Indians,Brabourne Stadium,734045,10,70,7.75,15.5,2.0
P Kumar,Chennai Super Kings,Brabourne Stadium,734045,1.0,50,7.25,65,0.0
PP Ojha,Chennai Super Kings,Brabourne Stadium,734045,1.0,100,11.333333333333334,34.0,1.0
F du Plessis,Mumbai Indians,Brabourne Stadium,734045,35.0,159,16,65,0
JJ Bumrah,Chennai Super Kings,Brabourne Stadium,734045,10,70,10.0,65,0.0
CJ Anderson,Chennai Super Kings,Brabourne Stadium,734045,20.0,200,12.0,65,0.0
DJ Hussey,Mumbai Indians,Brabourne Stadium,734045,40.0,137,16,65,0
A Nehra,Mumbai Indians,Brabourne Stadium,734045,10,70,8.5,17.0,2.0
RG Sharma,Chennai Super Kings,Brabourne Stadium,734045,20.0,125,16,65,0
AT Rayudu,Chennai Super Kings,Brabourne Stadium,734045,2.0,66,16,65,0
BB McCullum,Mumbai Indians,Brabourne Stadium,734045,14.0,127,16,65,0
R Ashwin,Mumbai Indians,Brabourne Stadium,734045,10,70,6.5,26.0,1.0
KA Pollard,Chennai Super Kings,Brabourne Stadium,734045,14.0,175,10.0,65,0.0
SK Raina,Mumbai Indians,Brabourne Stadium,734045,54.0,150,13.0,65,0.0
LMP Simmons,Chennai Super Kings,Brabourne Stadium,734045,67.0,152,16,65,0
MM Sharma,Mumbai Indians,Brabourne Stadium,734045,10,70,10.5,14.0,3.0
DR Smith,Mumbai Indians,Brabourne Stadium,734045,24.0,120,16,65,0
Harbhajan Singh,Chennai Super Kings,Brabourne Stadium,734045,7.0,350,6.75,13.5,2.0
AP Tare,Chennai Super Kings,Brabourne Stadium,734045,0.0,0,16,65,0
WP Saha,Chennai Super Kings,Wankhede Stadium,734047,6.0,150,16,65,0
R Ashwin,Kings XI Punjab,Wankhede Stadium,734047,10.0,90,11.0,44.0,1.0
SK Raina,Kings XI Punjab,Wankhede Stadium,734047,87.0,334,16,65,0
Sandeep Sharma,Chennai Super Kings,Wankhede Stadium,734047,10,70,11.333333333333334,34.0,1.0
M Vohra,Chennai Super Kings,Wankhede Stadium,734047,34.0,103,16,65,0
GJ Bailey,Chennai Super Kings,Wankhede Stadium,734047,1.0,50,16,65,0
MM Sharma,Kings XI Punjab,Wankhede Stadium,734047,1.0,33,11.5,23.0,2.0
DR Smith,Kings XI Punjab,Wankhede Stadium,734047,7.0,58,16,65,0
AR Patel,Chennai Super Kings,Wankhede Stadium,734047,10,70,7.0,14.0,2.0
MS Dhoni,Kings XI Punjab,Wankhede Stadium,734047,42.0,123,16,65,0
GJ Maxwell,Chennai Super Kings,Wankhede Stadium,734047,13.0,162,4.0,65,0.0
IC Pandey,Kings XI Punjab,Wankhede Stadium,734047,10,70,9.0,36.0,1.0
RA Jadeja,Kings XI Punjab,Wankhede Stadium,734047,27.0,122,12.25,65,0.0
V Sehwag,Chennai Super Kings,Wankhede Stadium,734047,122.0,196,16,65,0
F du Plessis,Kings XI Punjab,Wankhede Stadium,734047,0.0,0,16,65,0
Karanveer Singh,Chennai Super Kings,Wankhede Stadium,734047,10,70,8.0,32.0,1.0
P Awana,Chennai Super Kings,Wankhede Stadium,734047,10,70,15.0,30.0,2.0
MG Johnson,Chennai Super Kings,Wankhede Stadium,734047,1.0,100,11.0,44.0,1.0
DJ Hussey,Kings XI Punjab,Wankhede Stadium,734047,1.0,33,16,65,0
A Nehra,Kings XI Punjab,Wankhede Stadium,734047,10,70,12.75,25.5,2.0
BB McCullum,Kings XI Punjab,Wankhede Stadium,734047,11.0,68,16,65,0
DA Miller,Chennai Super Kings,Wankhede Stadium,734047,38.0,200,16,65,0
UT Yadav,Kings XI Punjab,M Chinnaswamy Stadium,734049,10,70,10.0,40.0,1.0
GJ Bailey,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,1.0,50,16,65,0
M Vohra,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,67.0,128,16,65,0
PP Chawla,Kings XI Punjab,M Chinnaswamy Stadium,734049,13.0,216,11.0,22.0,2.0
Shakib Al Hasan,Kings XI Punjab,M Chinnaswamy Stadium,734049,12.0,171,6.75,65,0.0
AR Patel,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,10,70,5.25,21.0,1.0
L Balaji,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,10,70,10.25,65,0.0
GJ Maxwell,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,0.0,0,16,65,0
P Awana,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,10,70,10.75,65,0.0
V Sehwag,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,7.0,70,16,65,0
MG Johnson,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,10,70,10.25,20.5,2.0
Karanveer Singh,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,10,70,13.5,13.5,4.0
YK Pathan,Kings XI Punjab,M Chinnaswamy Stadium,734049,36.0,156,16,65,0
RN ten Doeschate,Kings XI Punjab,M Chinnaswamy Stadium,734049,4.0,133,16,65,0
RV Uthappa,Kings XI Punjab,M Chinnaswamy Stadium,734049,5.0,166,16,65,0
M Morkel,Kings XI Punjab,M Chinnaswamy Stadium,734049,10,70,10.25,65,0.0
SP Narine,Kings XI Punjab,M Chinnaswamy Stadium,734049,2.0,50,11.75,47.0,1.0
MK Pandey,Kings XI Punjab,M Chinnaswamy Stadium,734049,94.0,180,16,65,0
SA Yadav,Kings XI Punjab,M Chinnaswamy Stadium,734049,5.0,83,16,65,0
DA Miller,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,1.0,100,16,65,0
WP Saha,Kolkata Knight Riders,M Chinnaswamy Stadium,734049,115.0,205,16,65,0
G Gambhir,Kings XI Punjab,M Chinnaswamy Stadium,734049,23.0,121,16,65,0
PP Ojha,Kolkata Knight Riders,Eden Gardens,829705,10,70,11.5,65,0.0
YK Pathan,Mumbai Indians,Eden Gardens,829705,14.0,116,16,65,0
AJ Finch,Kolkata Knight Riders,Eden Gardens,829705,5.0,100,16,65,0
M Morkel,Mumbai Indians,Eden Gardens,829705,10,70,4.5,9.0,2.0
RV Uthappa,Mumbai Indians,Eden Gardens,829705,9.0,75,16,65,0
SP Narine,Mumbai Indians,Eden Gardens,829705,10,70,7.0,65,0.0
JJ Bumrah,Kolkata Knight Riders,Eden Gardens,829705,10,70,12.666666666666666,38.0,1.0
CJ Anderson,Kolkata Knight Riders,Eden Gardens,829705,55.0,134,10.5,21.0,1.0
R Vinay Kumar,Kolkata Knight Riders,Eden Gardens,829705,10,70,5.5,65,0.0
RG Sharma,Kolkata Knight Riders,Eden Gardens,829705,98.0,148,16,65,0
MK Pandey,Mumbai Indians,Eden Gardens,829705,40.0,166,16,65,0
AD Russell,Mumbai Indians,Eden Gardens,829705,10,70,7.0,65,0.0
AT Rayudu,Kolkata Knight Riders,Eden Gardens,829705,0.0,0,16,65,0
SA Yadav,Mumbai Indians,Eden Gardens,829705,46.0,219,16,65,0
G Gambhir,Mumbai Indians,Eden Gardens,829705,57.0,129,16,65,0
PP Chawla,Mumbai Indians,Eden Gardens,829705,10,70,8.0,65,0.0
UT Yadav,Mumbai Indians,Eden Gardens,829705,10,70,12.333333333333334,65,0.0
Shakib Al Hasan,Mumbai Indians,Eden Gardens,829705,10,70,12.0,48.0,1.0
Harbhajan Singh,Kolkata Knight Riders,Eden Gardens,829705,10,70,9.5,38.0,1.0
SL Malinga,Kolkata Knight Riders,Eden Gardens,829705,10,70,7.0,65,0.0
AP Tare,Kolkata Knight Riders,Eden Gardens,829705,7.0,87,16,65,0
CM Gautam,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,4.0,80,16,65,0
SK Raina,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,4.0,57,16,65,0
R Ashwin,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,12.0,150,6.25,25.0,1.0
DJ Bravo,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,1.0,33,9.0,18.0,2.0
MM Sharma,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,2.0,200,8.25,33.0,1.0
DR Smith,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,34.0,109,16,65,0
JP Duminy,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,5.0,100,7.5,15.0,1.0
DJ Muthuswami,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,10,70,7.333333333333333,22.0,1.0
JA Morkel,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,73.0,123,10.666666666666666,65,0.0
MS Dhoni,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,30.0,111,16,65,0
NM Coulter-Nile,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,5.0,125,8.25,11.0,3.0
IC Pandey,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,10,70,7.5,30.0,1.0
F du Plessis,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,32.0,128,16,65,0
RA Jadeja,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,17.0,89,16,65,0
A Mishra,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,4.0,80,5.25,21.0,1.0
Yuvraj Singh,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,9.0,150,16,65,0
MA Agarwal,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,15.0,125,16,65,0
A Nehra,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,10,70,6.25,6.25,4.0
SS Iyer,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,7.0,100,16,65,0
Imran Tahir,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,2.0,100,6.75,27.0,1.0
BB McCullum,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",829707,4.0,200,16,65,0
KM Jadhav,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",829707,20.0,100,16,65,0
JP Faulkner,Kings XI Punjab,Maharashtra Cricket Association Stadium,829709,46.0,124,6.75,9.0,3.0
Sandeep Sharma,Rajasthan Royals,Maharashtra Cricket Association Stadium,829709,10,70,6.0,24.0,1.0
GJ Bailey,Rajasthan Royals,Maharashtra Cricket Association Stadium,829709,24.0,120,16,65,0
